Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 03:11:46.454000,BOR,5,0 days 00:01:17.484000,72.0,8.0,,,0 days 00:00:20.666000,0 days 00:00:36.301000,0 days 00:00:20.517000,0 days 03:10:49.650000,0 days 03:11:25.951000,0 days 03:11:46.468000,195.0,189.0,259.0,273.0,False,SOFT,5.0,False,Audi,0 days 03:10:28.970000,2026-06-07 15:18:21.229,1,14.0,False,,False,True
0 days 03:13:05.760000,BOR,5,0 days 00:01:19.306000,73.0,8.0,,,0 days 00:00:20.516000,0 days 00:00:37.928000,0 days 00:00:20.862000,0 days 03:12:06.984000,0 days 03:12:44.912000,0 days 03:13:05.774000,183.0,184.0,262.0,274.0,False,SOFT,6.0,False,Audi,0 days 03:11:46.454000,2026-06-07 15:19:38.713,1,13.0,False,,False,True
0 days 03:14:23.984000,BOR,5,0 days 00:01:18.224000,74.0,8.0,,,0 days 00:00:20.715000,0 days 00:00:36.601000,0 days 00:00:20.908000,0 days 03:13:26.489000,0 days 03:14:03.090000,0 days 03:14:23.998000,186.0,182.0,265.0,287.0,False,SOFT,7.0,False,Audi,0 days 03:13:05.760000,2026-06-07 15:20:58.019,1,13.0,False,,False,True
0 days 03:15:41.881000,BOR,5,0 days 00:01:17.897000,75.0,8.0,,,0 days 00:00:20.537000,0 days 00:00:36.582000,0 days 00:00:20.778000,0 days 03:14:44.535000,0 days 03:15:21.117000,0 days 03:15:41.895000,193.0,184.0,266.0,286.0,False,SOFT,8.0,False,Audi,0 days 03:14:23.984000,2026-06-07 15:22:16.243,1,13.0,False,,False,True
0 days 03:16:59.469000,BOR,5,0 days 00:01:17.588000,76.0,8.0,,,0 days 00:00:20.508000,0 days 00:00:36.354000,0 days 00:00:20.726000,0 days 03:16:02.403000,0 days 03:16:38.757000,0 days 03:16:59.483000,201.0,186.0,255.0,286.0,False,SOFT,9.0,False,Audi,0 days 03:15:41.881000,2026-06-07 15:23:34.140,1,13.0,False,,False,True
0 days 03:18:16.573000,BOR,5,0 days 00:01:17.104000,77.0,8.0,,,0 days 00:00:20.127000,0 days 00:00:36.341000,0 days 00:00:20.636000,0 days 03:17:19.610000,0 days 03:17:55.951000,0 days 03:18:16.587000,197.0,184.0,265.0,286.0,False,SOFT,10.0,False,Audi,0 days 03:16:59.469000,2026-06-07 15:24:51.728,1,13.0,False,,False,True
0 days 03:19:33.885000,BOR,5,0 days 00:01:17.312000,78.0,8.0,,,0 days 00:00:20.202000,0 days 00:00:36.331000,0 days 00:00:20.779000,0 days 03:18:36.789000,0 days 03:19:13.120000,0 days 03:19:33.899000,201.0,187.0,257.0,285.0,False,SOFT,11.0,False,Audi,0 days 03:18:16.573000,2026-06-07 15:26:08.832,1,13.0,False,,False,True
0 days 00:56:53.175000,SAI,55,0 days 00:01:33.309000,1.0,1.0,,,,0 days 00:00:40.537000,0 days 00:00:21.921000,,0 days 00:56:31.466000,0 days 00:56:53.292000,159.0,172.0,255.0,270.0,False,MEDIUM,1.0,True,Williams,0 days 00:55:19.645000,2026-06-07 13:03:11.904,12,11.0,False,,False,False
0 days 00:58:14.313000,SAI,55,0 days 00:01:21.138000,2.0,1.0,,,0 days 00:00:21.733000,0 days 00:00:38.016000,0 days 00:00:21.389000,0 days 00:57:14.914000,0 days 00:57:52.930000,0 days 00:58:14.319000,186.0,177.0,256.0,270.0,True,MEDIUM,2.0,True,Williams,0 days 00:56:53.175000,2026-06-07 13:04:45.434,1,11.0,False,,False,True
0 days 00:59:34.826000,SAI,55,0 days 00:01:20.513000,3.0,1.0,,,0 days 00:00:21.397000,0 days 00:00:37.757000,0 days 00:00:21.359000,0 days 00:58:35.716000,0 days 00:59:13.473000,0 days 00:59:34.832000,184.0,180.0,256.0,267.0,True,MEDIUM,3.0,True,Williams,0 days 00:58:14.313000,2026-06-07 13:06:06.572,1,11.0,False,,False,True
0 days 01:00:54.979000,SAI,55,0 days 00:01:20.153000,4.0,1.0,,,0 days 00:00:21.307000,0 days 00:00:37.611000,0 days 00:00:21.235000,0 days 00:59:56.139000,0 days 01:00:33.750000,0 days 01:00:54.985000,186.0,177.0,256.0,271.0,True,MEDIUM,4.0,True,Williams,0 days 00:59:34.826000,2026-06-07 13:07:27.085,1,11.0,False,,False,True
0 days 01:02:14.875000,SAI,55,0 days 00:01:19.896000,5.0,1.0,,,0 days 00:00:21.270000,0 days 00:00:37.339000,0 days 00:00:21.287000,0 days 01:01:16.255000,0 days 01:01:53.594000,0 days 01:02:14.881000,191.0,182.0,257.0,271.0,True,MEDIUM,5.0,True,Williams,0 days 01:00:54.979000,2026-06-07 13:08:47.238,1,11.0,False,,False,True
0 days 01:03:34.574000,SAI,55,0 days 00:01:19.699000,6.0,1.0,,,0 days 00:00:21.037000,0 days 00:00:37.481000,0 days 00:00:21.181000,0 days 01:02:35.918000,0 days 01:03:13.399000,0 days 01:03:34.580000,186.0,178.0,256.0,270.0,True,MEDIUM,6.0,True,Williams,0 days 01:02:14.875000,2026-06-07 13:10:07.134,1,11.0,False,,False,True
0 days 01:04:53.938000,SAI,55,0 days 00:01:19.364000,7.0,1.0,,,0 days 00:00:21.050000,0 days 00:00:37.313000,0 days 00:00:21.001000,0 days 01:03:55.630000,0 days 01:04:32.943000,0 days 01:04:53.944000,191.0,185.0,256.0,270.0,True,MEDIUM,7.0,True,Williams,0 days 01:03:34.574000,2026-06-07 13:11:26.833,1,11.0,False,,False,True
0 days 01:06:13.060000,SAI,55,0 days 00:01:19.122000,8.0,1.0,,,0 days 00:00:20.903000,0 days 00:00:37.217000,0 days 00:00:21.002000,0 days 01:05:14.847000,0 days 01:05:52.064000,0 days 01:06:13.066000,195.0,184.0,255.0,272.0,True,MEDIUM,8.0,True,Williams,0 days 01:04:53.938000,2026-06-07 13:12:46.197,1,11.0,False,,False,True
0 days 01:07:32.128000,SAI,55,0 days 00:01:19.068000,9.0,1.0,,,0 days 00:00:20.871000,0 days 00:00:37.238000,0 days 00:00:20.959000,0 days 01:06:33.937000,0 days 01:07:11.175000,0 days 01:07:32.134000,195.0,185.0,256.0,272.0,True,MEDIUM,9.0,True,Williams,0 days 01:06:13.060000,2026-06-07 13:14:05.319,1,11.0,False,,False,True
0 days 01:08:50.853000,SAI,55,0 days 00:01:18.725000,10.0,1.0,,,0 days 00:00:20.823000,0 days 00:00:36.735000,0 days 00:00:21.167000,0 days 01:07:52.957000,0 days 01:08:29.692000,0 days 01:08:50.859000,196.0,185.0,255.0,272.0,True,MEDIUM,10.0,True,Williams,0 days 01:07:32.128000,2026-06-07 13:15:24.387,1,11.0,False,,False,True
0 days 01:10:09.713000,SAI,55,0 days 00:01:18.860000,11.0,1.0,,,0 days 00:00:20.895000,0 days 00:00:36.873000,0 days 00:00:21.092000,0 days 01:09:11.754000,0 days 01:09:48.627000,0 days 01:10:09.719000,198.0,181.0,256.0,272.0,False,MEDIUM,11.0,True,Williams,0 days 01:08:50.853000,2026-06-07 13:16:43.112,1,11.0,False,,False,True
0 days 01:11:28.571000,SAI,55,0 days 00:01:18.858000,12.0,1.0,,,0 days 00:00:20.715000,0 days 00:00:36.904000,0 days 00:00:21.239000,0 days 01:10:30.434000,0 days 01:11:07.338000,0 days 01:11:28.577000,197.0,187.0,254.0,271.0,False,MEDIUM,12.0,True,Williams,0 days 01:10:09.713000,2026-06-07 13:18:01.972,1,11.0,True,TRACK LIMITS AT TURN 16 LAP 12 ,False,True
0 days 01:12:47.224000,SAI,55,0 days 00:01:18.653000,13.0,1.0,,,0 days 00:00:20.688000,0 days 00:00:36.976000,0 days 00:00:20.989000,0 days 01:11:49.265000,0 days 01:12:26.241000,0 days 01:12:47.230000,197.0,185.0,256.0,271.0,True,MEDIUM,13.0,True,Williams,0 days 01:11:28.571000,2026-06-07 13:19:20.830,1,11.0,False,,False,True
0 days 01:14:06.444000,SAI,55,0 days 00:01:19.220000,14.0,1.0,,,0 days 00:00:20.724000,0 days 00:00:37.231000,0 days 00:00:21.265000,0 days 01:13:07.954000,0 days 01:13:45.185000,0 days 01:14:06.450000,190.0,184.0,255.0,267.0,False,MEDIUM,14.0,True,Williams,0 days 01:12:47.224000,2026-06-07 13:20:39.483,1,11.0,False,,False,True
0 days 01:15:24.969000,SAI,55,0 days 00:01:18.525000,15.0,1.0,,,0 days 00:00:20.730000,0 days 00:00:36.811000,0 days 00:00:20.984000,0 days 01:14:27.180000,0 days 01:15:03.991000,0 days 01:15:24.975000,195.0,180.0,256.0,271.0,True,MEDIUM,15.0,True,Williams,0 days 01:14:06.444000,2026-06-07 13:21:58.703,1,11.0,False,,False,True
0 days 01:16:43.471000,SAI,55,0 days 00:01:18.502000,16.0,1.0,,,0 days 00:00:20.625000,0 days 00:00:36.832000,0 days 00:00:21.045000,0 days 01:15:45.600000,0 days 01:16:22.432000,0 days 01:16:43.477000,198.0,183.0,256.0,270.0,True,MEDIUM,16.0,True,Williams,0 days 01:15:24.969000,2026-06-07 13:23:17.228,1,11.0,False,,False,True
0 days 01:18:01.857000,SAI,55,0 days 00:01:18.386000,17.0,1.0,,,0 days 00:00:20.628000,0 days 00:00:36.858000,0 days 00:00:20.900000,0 days 01:17:04.105000,0 days 01:17:40.963000,0 days 01:18:01.863000,196.0,181.0,256.0,271.0,True,MEDIUM,17.0,True,Williams,0 days 01:16:43.471000,2026-06-07 13:24:35.730,1,11.0,False,,False,True
0 days 01:19:20.333000,SAI,55,0 days 00:01:18.476000,18.0,1.0,,,0 days 00:00:20.657000,0 days 00:00:36.842000,0 days 00:00:20.977000,0 days 01:18:22.520000,0 days 01:18:59.362000,0 days 01:19:20.339000,199.0,183.0,256.0,272.0,False,MEDIUM,18.0,True,Williams,0 days 01:18:01.857000,2026-06-07 13:25:54.116,1,11.0,False,,False,True
0 days 01:20:38.866000,SAI,55,0 days 00:01:18.533000,19.0,1.0,,,0 days 00:00:20.673000,0 days 00:00:36.958000,0 days 00:00:20.902000,0 days 01:19:41.012000,0 days 01:20:17.970000,0 days 01:20:38.872000,194.0,184.0,257.0,270.0,False,MEDIUM,19.0,True,Williams,0 days 01:19:20.333000,2026-06-07 13:27:12.592,1,11.0,False,,False,True
